nm, A
1986.000000, 10.000000
1985.000000, 10.000000
1984.000000, 10.000000
1983.000000, 10.000000
1982.000000, 10.000000
1981.000000, 10.000000
1980.000000, 10.000000
1979.000000, 10.000000
1978.000000, 10.000000
1977.000000, 10.000000
1976.000000, 10.000000
1975.000000, 10.000000
1974.000000, 10.000000
1973.000000, 10.000000
1972.000000, 10.000000
1971.000000, 10.000000
1970.000000, 10.000000
1969.000000, 10.000000
1968.000000, 10.000000
1967.000000, 10.000000
1966.000000, 10.000000
1965.000000, 10.000000
1964.000000, 10.000000
1963.000000, 10.000000
1962.000000, 10.000000
1961.000000, 10.000000
1960.000000, 10.000000
1959.000000, 10.000000
1958.000000, 10.000000
1957.000000, 10.000000
1956.000000, 10.000000
1955.000000, 10.000000
1954.000000, 10.000000
1953.000000, 10.000000
1952.000000, 10.000000
1951.000000, 10.000000
1950.000000, 10.000000
1949.000000, 10.000000
1948.000000, 10.000000
1947.000000, 10.000000
1946.000000, 10.000000
1945.000000, 10.000000
1944.000000, 10.000000
1943.000000, 10.000000
1942.000000, 10.000000
1941.000000, 10.000000
1940.000000, 10.000000
1939.000000, 10.000000
1938.000000, 10.000000
1937.000000, 10.000000
1936.000000, 10.000000
1935.000000, 10.000000
1934.000000, 10.000000
1933.000000, 10.000000
1932.000000, 10.000000
1931.000000, 10.000000
1930.000000, 10.000000
1929.000000, 10.000000
1928.000000, 10.000000
1927.000000, 10.000000
1926.000000, 10.000000
1925.000000, 10.000000
1924.000000, 10.000000
1923.000000, 10.000000
1922.000000, 10.000000
1921.000000, 10.000000
1920.000000, 10.000000
1919.000000, 10.000000
1918.000000, 10.000000
1917.000000, 10.000000
1916.000000, 10.000000
1915.000000, 10.000000
1914.000000, 10.000000
1913.000000, 10.000000
1912.000000, 10.000000
1911.000000, 10.000000
1910.000000, 10.000000
1909.000000, 10.000000
1908.000000, 10.000000
1907.000000, 10.000000
1906.000000, 10.000000
1905.000000, 10.000000
1904.000000, 10.000000
1903.000000, 10.000000
1902.000000, 10.000000
1901.000000, 10.000000
1900.000000, 10.000000
1899.000000, 0.991607
1898.000000, 10.000000
1897.000000, 10.000000
1896.000000, 10.000000
1895.000000, 10.000000
1894.000000, 10.000000
1893.000000, 10.000000
1892.000000, 10.000000
1891.000000, 10.000000
1890.000000, 10.000000
1889.000000, 10.000000
1888.000000, 10.000000
1887.000000, 10.000000
1886.000000, 10.000000
1885.000000, 10.000000
1884.000000, 10.000000
1883.000000, 10.000000
1882.000000, 10.000000
1881.000000, 10.000000
1880.000000, 10.000000
1879.000000, 10.000000
1878.000000, 10.000000
1877.000000, 10.000000
1876.000000, 10.000000
1875.000000, 10.000000
1874.000000, 10.000000
1873.000000, 10.000000
1872.000000, 10.000000
1871.000000, 10.000000
1870.000000, 10.000000
1869.000000, 10.000000
1868.000000, 10.000000
1867.000000, 10.000000
1866.000000, 10.000000
1865.000000, 10.000000
1864.000000, 10.000000
1863.000000, 10.000000
1862.000000, 10.000000
1861.000000, 10.000000
1860.000000, 10.000000
1859.000000, 10.000000
1858.000000, 10.000000
1857.000000, 10.000000
1856.000000, 10.000000
1855.000000, 10.000000
1854.000000, 10.000000
1853.000000, 10.000000
1852.000000, 10.000000
1851.000000, 10.000000
1850.000000, 10.000000
1849.000000, 10.000000
1848.000000, 10.000000
1847.000000, 10.000000
1846.000000, 10.000000
1845.000000, 10.000000
1844.000000, 10.000000
1843.000000, 10.000000
1842.000000, 10.000000
1841.000000, 10.000000
1840.000000, 10.000000
1839.000000, 10.000000
1838.000000, 10.000000
1837.000000, 10.000000
1836.000000, 10.000000
1835.000000, 10.000000
1834.000000, 10.000000
1833.000000, 10.000000
1832.000000, 10.000000
1831.000000, 10.000000
1830.000000, 10.000000
1829.000000, 10.000000
1828.000000, 10.000000
1827.000000, 10.000000
1826.000000, 10.000000
1825.000000, 10.000000
1824.000000, 10.000000
1823.000000, 10.000000
1822.000000, 10.000000
1821.000000, 10.000000
1820.000000, 10.000000
1819.000000, 10.000000
1818.000000, 10.000000
1817.000000, 10.000000
1816.000000, 10.000000
1815.000000, 10.000000
1814.000000, 10.000000
1813.000000, 10.000000
1812.000000, 10.000000
1811.000000, 10.000000
1810.000000, 10.000000
1809.000000, 10.000000
1808.000000, 10.000000
1807.000000, 10.000000
1806.000000, 10.000000
1805.000000, 10.000000
1804.000000, 10.000000
1803.000000, 10.000000
1802.000000, 10.000000
1801.000000, 10.000000
1800.000000, 10.000000
1799.000000, 10.000000
1798.000000, 10.000000
1797.000000, 10.000000
1796.000000, 10.000000
1795.000000, 10.000000
1794.000000, 10.000000
1793.000000, 10.000000
1792.000000, 10.000000
1791.000000, 10.000000
1790.000000, 10.000000
1789.000000, 10.000000
1788.000000, 10.000000
1787.000000, 10.000000
1786.000000, 10.000000
1785.000000, 10.000000
1784.000000, 10.000000
1783.000000, 10.000000
1782.000000, 10.000000
1781.000000, 10.000000
1780.000000, 10.000000
1779.000000, 10.000000
1778.000000, 10.000000
1777.000000, 10.000000
1776.000000, 10.000000
1775.000000, 10.000000
1774.000000, 10.000000
1773.000000, 10.000000
1772.000000, 10.000000
1771.000000, 10.000000
1770.000000, 10.000000
1769.000000, 10.000000
1768.000000, 10.000000
1767.000000, 10.000000
1766.000000, 10.000000
1765.000000, 10.000000
1764.000000, 10.000000
1763.000000, 10.000000
1762.000000, 10.000000
1761.000000, 10.000000
1760.000000, 10.000000
1759.000000, 10.000000
1758.000000, 10.000000
1757.000000, 10.000000
1756.000000, 10.000000
1755.000000, 10.000000
1754.000000, 10.000000
1753.000000, 10.000000
1752.000000, 10.000000
1751.000000, 10.000000
1750.000000, 10.000000
1749.000000, 10.000000
1748.000000, 10.000000
1747.000000, 10.000000
1746.000000, 10.000000
1745.000000, 10.000000
1744.000000, 10.000000
1743.000000, 10.000000
1742.000000, 10.000000
1741.000000, 10.000000
1740.000000, 10.000000
1739.000000, 10.000000
1738.000000, 10.000000
1737.000000, 10.000000
1736.000000, 10.000000
1735.000000, 10.000000
1734.000000, 10.000000
1733.000000, 10.000000
1732.000000, 10.000000
1731.000000, 10.000000
1730.000000, 10.000000
1729.000000, 10.000000
1728.000000, 10.000000
1727.000000, 10.000000
1726.000000, 10.000000
1725.000000, 10.000000
1724.000000, 10.000000
1723.000000, 10.000000
1722.000000, 10.000000
1721.000000, 10.000000
1720.000000, 10.000000
1719.000000, 10.000000
1718.000000, 10.000000
1717.000000, 10.000000
1716.000000, 10.000000
1715.000000, 10.000000
1714.000000, 10.000000
1713.000000, 10.000000
1712.000000, 10.000000
1711.000000, 10.000000
1710.000000, 10.000000
1709.000000, 10.000000
1708.000000, 10.000000
1707.000000, 10.000000
1706.000000, 10.000000
1705.000000, 10.000000
1704.000000, 10.000000
1703.000000, 10.000000
1702.000000, 10.000000
1701.000000, 10.000000
1700.000000, 10.000000
1699.000000, 10.000000
1698.000000, 10.000000
1697.000000, 10.000000
1696.000000, 10.000000
1695.000000, 10.000000
1694.000000, 10.000000
1693.000000, 10.000000
1692.000000, 10.000000
1691.000000, 10.000000
1690.000000, 10.000000
1689.000000, 10.000000
1688.000000, 10.000000
1687.000000, 10.000000
1686.000000, 10.000000
1685.000000, 10.000000
1684.000000, 10.000000
1683.000000, 10.000000
1682.000000, 10.000000
1681.000000, 10.000000
1680.000000, 10.000000
1679.000000, 10.000000
1678.000000, 10.000000
1677.000000, 10.000000
1676.000000, 10.000000
1675.000000, 10.000000
1674.000000, 10.000000
1673.000000, 10.000000
1672.000000, 10.000000
1671.000000, 10.000000
1670.000000, 10.000000
1669.000000, 10.000000
1668.000000, 10.000000
1667.000000, 10.000000
1666.000000, 10.000000
1665.000000, 10.000000
1664.000000, 10.000000
1663.000000, 10.000000
1662.000000, 10.000000
1661.000000, 10.000000
1660.000000, 10.000000
1659.000000, 10.000000
1658.000000, 10.000000
1657.000000, 10.000000
1656.000000, 10.000000
1655.000000, 10.000000
1654.000000, 10.000000
1653.000000, 10.000000
1652.000000, 10.000000
1651.000000, 10.000000
1650.000000, 10.000000
1649.000000, 10.000000
1648.000000, 10.000000
1647.000000, 10.000000
1646.000000, 10.000000
1645.000000, 10.000000
1644.000000, 10.000000
1643.000000, 10.000000
1642.000000, 10.000000
1641.000000, 10.000000
1640.000000, 10.000000
1639.000000, 10.000000
1638.000000, 10.000000
1637.000000, 10.000000
1636.000000, 10.000000
1635.000000, 10.000000
1634.000000, 10.000000
1633.000000, 10.000000
1632.000000, 10.000000
1631.000000, 10.000000
1630.000000, 10.000000
1629.000000, 10.000000
1628.000000, 10.000000
1627.000000, 10.000000
1626.000000, 10.000000
1625.000000, 10.000000
1624.000000, 10.000000
1623.000000, 10.000000
1622.000000, 10.000000
1621.000000, 10.000000
1620.000000, 10.000000
1619.000000, 10.000000
1618.000000, 10.000000
1617.000000, 10.000000
1616.000000, 10.000000
1615.000000, 10.000000
1614.000000, 10.000000
1613.000000, 10.000000
1612.000000, 10.000000
1611.000000, 10.000000
1610.000000, 10.000000
1609.000000, 10.000000
1608.000000, 10.000000
1607.000000, 10.000000
1606.000000, 10.000000
1605.000000, 10.000000
1604.000000, 10.000000
1603.000000, 10.000000
1602.000000, 10.000000
1601.000000, 10.000000
1600.000000, 10.000000
1599.000000, 10.000000
1598.000000, 10.000000
1597.000000, 10.000000
1596.000000, 10.000000
1595.000000, 10.000000
1594.000000, 10.000000
1593.000000, 10.000000
1592.000000, 10.000000
1591.000000, 10.000000
1590.000000, 10.000000
1589.000000, 10.000000
1588.000000, 10.000000
1587.000000, 10.000000
1586.000000, 10.000000
1585.000000, 10.000000
1584.000000, 10.000000
1583.000000, 10.000000
1582.000000, 10.000000
1581.000000, 10.000000
1580.000000, 10.000000
1579.000000, 10.000000
1578.000000, 10.000000
1577.000000, 10.000000
1576.000000, 10.000000
1575.000000, 10.000000
1574.000000, 10.000000
1573.000000, 10.000000
1572.000000, 10.000000
1571.000000, 10.000000
1570.000000, 10.000000
1569.000000, 10.000000
1568.000000, 10.000000
1567.000000, 10.000000
1566.000000, 10.000000
1565.000000, 10.000000
1564.000000, 10.000000
1563.000000, 10.000000
1562.000000, 10.000000
1561.000000, 10.000000
1560.000000, 10.000000
1559.000000, 10.000000
1558.000000, 10.000000
1557.000000, 10.000000
1556.000000, 10.000000
1555.000000, 10.000000
1554.000000, 10.000000
1553.000000, -0.571878
1552.000000, -0.721415
1551.000000, 10.000000
1550.000000, 10.000000
1549.000000, 10.000000
1548.000000, 10.000000
1547.000000, 10.000000
1546.000000, 10.000000
1545.000000, 10.000000
1544.000000, 10.000000
1543.000000, 10.000000
1542.000000, 10.000000
1541.000000, 10.000000
1540.000000, 10.000000
1539.000000, 10.000000
1538.000000, 10.000000
1537.000000, 10.000000
1536.000000, 10.000000
1535.000000, -0.706496
1534.000000, 10.000000
1533.000000, 10.000000
1532.000000, 10.000000
1531.000000, 10.000000
1530.000000, 10.000000
1529.000000, 10.000000
1528.000000, 10.000000
1527.000000, -2.056442
1526.000000, -1.045643
1525.000000, 10.000000
1524.000000, 10.000000
1523.000000, 10.000000
1522.000000, -0.796439
1521.000000, 10.000000
1520.000000, 10.000000
1519.000000, 10.000000
1518.000000, 10.000000
1517.000000, 10.000000
1516.000000, 10.000000
1515.000000, -0.900421
1514.000000, 10.000000
1513.000000, 0.002769
1512.000000, 10.000000
1511.000000, 10.000000
1510.000000, 10.000000
1509.000000, 10.000000
1508.000000, 10.000000
1507.000000, 10.000000
1506.000000, 10.000000
1505.000000, -1.141176
1504.000000, 10.000000
1503.000000, 10.000000
1502.000000, 10.000000
1501.000000, 10.000000
1500.000000, 10.000000
1499.000000, 0.411781
1498.000000, 10.000000
1497.000000, 10.000000
1496.000000, -0.525346
1495.000000, -0.507161
1494.000000, 10.000000
1493.000000, 10.000000
1492.000000, 10.000000
1491.000000, 10.000000
1490.000000, 10.000000
1489.000000, 10.000000
1488.000000, 10.000000
1487.000000, -0.736201
1486.000000, 10.000000
1485.000000, 10.000000
1484.000000, 10.000000
1483.000000, 10.000000
1482.000000, 10.000000
1481.000000, 10.000000
1480.000000, 10.000000
1479.000000, 10.000000
1478.000000, 10.000000
1477.000000, 10.000000
1476.000000, 10.000000
1475.000000, -0.412345
1474.000000, -2.850343
1473.000000, -0.862799
1472.000000, -1.813898
1471.000000, 0.208748
1470.000000, 10.000000
1469.000000, 10.000000
1468.000000, 10.000000
1467.000000, 10.000000
1466.000000, -0.929126
1465.000000, -0.054625
1464.000000, 10.000000
1463.000000, 10.000000
1462.000000, 10.000000
1461.000000, 10.000000
1460.000000, 10.000000
1459.000000, 10.000000
1458.000000, 10.000000
1457.000000, 10.000000
1456.000000, -0.425312
1455.000000, 10.000000
1454.000000, 10.000000
1453.000000, 10.000000
1452.000000, -0.902996
1451.000000, -1.452209
1450.000000, -0.472380
1449.000000, -0.519142
1448.000000, -0.674586
1447.000000, -0.488648
1446.000000, 0.676872
1445.000000, 1.952223
1444.000000, -0.313802
1443.000000, -0.311659
1442.000000, -0.213506
1441.000000, 10.000000
1440.000000, 10.000000
1439.000000, 10.000000
1438.000000, 10.000000
1437.000000, 10.000000
1436.000000, 10.000000
1435.000000, -0.042778
1434.000000, -0.380325
1433.000000, -0.246403
1432.000000, 10.000000
1431.000000, 10.000000
1430.000000, -0.051422
1429.000000, -0.315516
1428.000000, 10.000000
1427.000000, 0.083421
1426.000000, -0.243726
1425.000000, 10.000000
1424.000000, 10.000000
1423.000000, 0.125106
1422.000000, 10.000000
1421.000000, 0.273949
1420.000000, -0.489911
1419.000000, -0.646189
1418.000000, -0.716882
1417.000000, -0.623482
1416.000000, -0.135634
1415.000000, -0.418208
1414.000000, -1.193263
1413.000000, -1.072852
1412.000000, -0.481335
1411.000000, -0.588944
1410.000000, -0.562231
1409.000000, -0.221700
1408.000000, 0.996559
1407.000000, 0.214544
1406.000000, -0.478717
1405.000000, 0.466004
1404.000000, 0.271723
1403.000000, -0.072867
1402.000000, 0.338784
1401.000000, 0.216245
1400.000000, 0.465740
1399.000000, 10.000000
1398.000000, 10.000000
1397.000000, -0.352768
1396.000000, -0.599466
1395.000000, 0.322971
1394.000000, 10.000000
1393.000000, 10.000000
1392.000000, 0.465716
1391.000000, -0.348245
1390.000000, -0.535614
1389.000000, -0.410960
1388.000000, -0.142855
1387.000000, -0.096497
1386.000000, 0.754910
1385.000000, -0.002029
1384.000000, -0.857300
1383.000000, -0.617955
1382.000000, -0.579853
1381.000000, -1.303845
1380.000000, -1.712703
1379.000000, -1.340867
1378.000000, 0.893006
1377.000000, -0.899185
1376.000000, -0.853702
1375.000000, -0.819334
1374.000000, -0.724816
1373.000000, -0.481145
1372.000000, -0.487942
1371.000000, -0.272406
1370.000000, -0.296543
1369.000000, -0.412000
1368.000000, 0.043771
1367.000000, -0.167515
1366.000000, -0.385849
1365.000000, -0.220209
1364.000000, -0.331136
1363.000000, -0.116212
1362.000000, 0.019105
1361.000000, -0.198207
1360.000000, 10.000000
1359.000000, -0.286664
1358.000000, -0.045284
1357.000000, -0.435351
1356.000000, -0.884368
1355.000000, -0.632330
1354.000000, -0.065955
1353.000000, -0.270844
1352.000000, 10.000000
1351.000000, 0.082948
1350.000000, 10.000000
1349.000000, 0.550919
1348.000000, -0.176082
1347.000000, 0.091731
1346.000000, -0.043560
1345.000000, -0.244561
1344.000000, -0.636147
1343.000000, 10.000000
1342.000000, -1.275783
1341.000000, -0.603581
1340.000000, -0.135170
1339.000000, -0.213076
1338.000000, -0.044247
1337.000000, 0.052022
1336.000000, 10.000000
